2503088867559210,7,2023,95,20,
102002267470591,10,2023,141,4,
101006757184869,5,2023,184,8,
4102512817065880,2,2023,120,18,
2405071204077950,3,2023,54,24,
2405071547287580,6,2023,157,21,
2405071756303080,11,2023,56,23,
101001527058055,8,2023,122,6,
101001111665693,11,2023,194,17,
101006864238219,5,2023,72,19,
4102623861690980,1,2023,201,15,
2302042647160520,3,2023,19,1,
2302042994463360,9,2023,134,7,
2302042831995830,11,2023,21,18,
4102512479277200,2,2023,205,20,
102002992345858,1,2023,178,9,
101001863375072,10,2023,152,25,
4102623488836200,2,2023,44,16,
1920729318357630,3,2023,3,13,
1920729169240200,1,2023,134,6,
1920729267695400,4,2023,92,0,
1920729841352500,6,2023,203,4,
101001888998007,1,2023,141,16,
102002378405429,4,2023,116,15,
1613610894229130,8,2023,202,19,
1613610511904120,6,2023,18,8,
1613610309152870,3,2023,161,11,
4102512965936640,7,2023,210,19,
4102512303474410,9,2023,86,19,
101006935640796,2,2023,40,5,
4102623153431790,1,2023,132,13,
101006936009736,6,2023,21,22,
101001674724762,5,2023,154,12,
101006654833760,5,2023,21,23,
4102512444219370,4,2023,34,10,
101001388529680,10,2023,4,7,
101001229855552,12,2023,101,1,
101006897501469,3,2023,100,5,
101001869798390,8,2023,94,15,
4003458352429040,5,2023,142,9,
101001542942942,12,2023,107,25,
4102512107561680,10,2023,26,3,
4102512550932740,12,2023,18,25,
4201789225361730,10,2023,202,26,
4201789619648970,1,2023,44,18,
4206398499271100,4,2023,40,28,
4206398826830320,6,2023,34,14,
4206398506801070,1,2023,83,7,
4206398824549590,5,2023,74,4,
101006123407668,5,2023,204,11,
4306319106737400,4,2023,86,27,
4306319363241280,8,2023,150,10,
4102512136856410,12,2023,44,26,
102002623559283,10,2023,202,19,
4102512239797410,6,2023,12,1,
101006336685398,12,2023,197,9,
4102512909129100,8,2023,127,27,
4208729723393890,9,2023,210,19,
101006851072095,2,2023,11,28,
102002322775335,11,2023,60,16,
4102512907716270,3,2023,161,20,
2602002275701150,11,2023,200,22,
2602002774309310,1,2023,97,28,
2602002347753650,6,2023,186,28,
4102512582525070,3,2023,166,2,
4102623758084770,8,2023,57,2,
102002334400578,5,2023,163,21,
4102512407946150,4,2023,144,23,
2503088794093980,4,2023,120,18,
2503088263234890,8,2023,115,8,
2503088310906760,4,2023,82,9,
2503088867559210,8,2023,135,12,
102002267470591,7,2023,203,13,
101006757184869,2,2023,26,28,
4102512817065880,11,2023,179,2,
2405071204077950,3,2023,150,27,
2405071547287580,1,2023,75,22,
2405071756303080,9,2023,53,1,
101001527058055,11,2023,98,25,
101001111665693,1,2023,78,20,
101006864238219,10,2023,33,14,
4102623861690980,7,2023,37,1,
2302042647160520,8,2023,55,6,
2302042994463360,1,2023,159,7,
2302042831995830,3,2023,80,6,
4102512479277200,2,2023,134,9,
102002992345858,10,2023,99,3,
101001863375072,4,2023,156,24,
4102623488836200,12,2023,177,1,
1920729318357630,9,2023,199,7,
1920729169240200,9,2023,133,7,
1920729267695400,8,2023,9,18,
1920729841352500,9,2023,48,1,
101001888998007,4,2023,100,25,
102002378405429,1,2023,159,1,
1613610894229130,9,2023,68,14,
1613610511904120,6,2023,61,23,
1613610309152870,11,2023,174,6,
4102512965936640,5,2023,124,22,
4102512303474410,2,2023,181,24,
101006935640796,3,2023,106,7,
4102623153431790,3,2023,147,27,
101006936009736,12,2023,145,7,
101001674724762,1,2023,38,12,
101006654833760,10,2023,51,27,
4102512444219370,3,2023,44,27,
101001388529680,6,2023,86,17,
101001229855552,7,2023,149,27,
101006897501469,5,2023,102,27,
101001869798390,9,2023,2,14,
4003458352429040,8,2023,96,18,
101001542942942,11,2023,184,13,
4102512107561680,12,2023,99,25,
4102512550932740,6,2023,28,24,
4201789225361730,9,2023,58,28,
4201789619648970,3,2023,29,0,
4206398499271100,3,2023,6,23,
4206398826830320,9,2023,102,23,
4206398506801070,10,2023,165,9,
4206398824549590,2,2023,110,24,
101006123407668,4,2023,111,17,
4306319106737400,10,2023,158,4,
4306319363241280,9,2023,203,13,
4102512136856410,5,2023,182,22,
102002623559283,9,2023,154,16,
4102512239797410,4,2023,10,0,
101006336685398,8,2023,81,16,
4102512909129100,3,2023,112,19,
4208729723393890,11,2023,46,10,
101006851072095,2,2023,2,12,
102002322775335,10,2023,156,1,
4102512907716270,3,2023,18,18,
2602002275701150,4,2023,120,3,
2602002774309310,2,2023,130,28,
2602002347753650,2,2023,18,19,
4102512582525070,12,2023,162,14,
4102623758084770,9,2023,61,25,
102002334400578,11,2023,203,12,
4102512407946150,12,2023,7,3,
2503088794093980,6,2023,28,10,
2503088263234890,5,2023,19,27,
2503088310906760,3,2023,191,8,
2503088867559210,2,2023,188,6,
102002267470591,3,2023,105,11,
101006757184869,5,2023,25,2,
4102512817065880,5,2023,203,8,
2405071204077950,4,2023,9,3,
2405071547287580,4,2023,151,7,
2405071756303080,3,2023,95,20,
101001527058055,7,2023,106,21,
101001111665693,2,2023,142,25,
101006864238219,5,2023,50,28,
4102623861690980,2,2023,204,15,
2302042647160520,9,2023,13,8,
2302042994463360,8,2023,153,18,
2302042831995830,12,2023,26,2,
4102512479277200,9,2023,59,10,
102002992345858,5,2023,170,0,
101001863375072,11,2023,192,7,
4102623488836200,3,2023,189,11,
1920729318357630,8,2023,157,3,
1920729169240200,12,2023,10,25,
1920729267695400,5,2023,28,26,
1920729841352500,4,2023,8,24,
101001888998007,2,2023,163,2,
102002378405429,4,2023,121,11,
1613610894229130,7,2023,36,6,
1613610511904120,11,2023,158,28,
1613610309152870,12,2023,188,12,
4102512965936640,5,2023,202,24,
4102512303474410,2,2023,126,20,
101006935640796,9,2023,174,26,
4102623153431790,2,2023,179,6,
101006936009736,4,2023,197,9,
101001674724762,11,2023,148,3,
101006654833760,9,2023,4,6,
4102512444219370,1,2023,34,19,
101001388529680,12,2023,174,22,
101001229855552,8,2023,201,2,
101006897501469,3,2023,79,4,
101001869798390,11,2023,110,10,
4003458352429040,7,2023,104,9,
101001542942942,8,2023,62,0,
4102512107561680,3,2023,48,24,
4102512550932740,9,2023,209,4,
4201789225361730,12,2023,164,9,
4201789619648970,12,2023,146,21,
4206398499271100,6,2023,50,17,
4206398826830320,5,2023,85,11,
4206398506801070,3,2023,24,16,
4206398824549590,10,2023,154,17,
101006123407668,6,2023,30,1,
4306319106737400,4,2023,168,25,
4306319363241280,10,2023,7,21,
4102512136856410,3,2023,112,10,
102002623559283,4,2023,176,13,
4102512239797410,11,2023,203,26,
101006336685398,7,2023,36,2,
4102512909129100,9,2023,5,8,
4208729723393890,4,2023,181,10,
101006851072095,12,2023,128,24,
102002322775335,1,2023,6,13,
4102512907716270,12,2023,168,9,
2602002275701150,12,2023,184,25,
2602002774309310,6,2023,156,4,
2602002347753650,5,2023,158,18,
4102512582525070,6,2023,168,8,
4102623758084770,1,2023,80,22,
102002334400578,2,2023,84,14,
4102512407946150,6,2023,104,25,
2503088794093980,2,2023,31,1,
2503088263234890,3,2023,165,23,
2503088310906760,5,2023,192,28,
2503088867559210,11,2023,41,5,
102002267470591,12,2023,73,24,
101006757184869,12,2023,133,18,
4102512817065880,6,2023,5,8,
2405071204077950,8,2023,87,6,
2405071547287580,12,2023,37,0,
2405071756303080,7,2023,121,23,
101001527058055,2,2023,201,3,
101001111665693,10,2023,64,9,
101006864238219,5,2023,179,13,
4102623861690980,12,2023,204,6,
2302042647160520,6,2023,119,25,
2302042994463360,12,2023,160,22,
2302042831995830,5,2023,108,22,
4102512479277200,5,2023,194,12,
102002992345858,11,2023,106,6,
101001863375072,10,2023,128,20,
4102623488836200,9,2023,27,27,
1920729318357630,2,2023,77,27,
1920729169240200,1,2023,74,15,
1920729267695400,2,2023,55,14,
1920729841352500,8,2023,154,5,
101001888998007,8,2023,182,26,
102002378405429,3,2023,175,7,
1613610894229130,3,2023,25,28,
1613610511904120,9,2023,113,13,
1613610309152870,11,2023,120,11,
4102512965936640,1,2023,1,2,
4102512303474410,10,2023,7,7,
101006935640796,2,2023,114,3,
4102623153431790,7,2023,15,17,
101006936009736,2,2023,209,26,
101001674724762,7,2023,45,22,
101006654833760,6,2023,69,26,
4102512444219370,8,2023,170,17,
101001388529680,1,2023,198,24,
101001229855552,9,2023,82,4,
101006897501469,6,2023,69,5,
101001869798390,11,2023,24,22,
4003458352429040,10,2023,70,6,
101001542942942,8,2023,75,6,
4102512107561680,11,2023,3,0,
4102512550932740,10,2023,126,5,
4201789225361730,5,2023,114,13,
4201789619648970,10,2023,68,16,
4206398499271100,4,2023,51,1,
4206398826830320,10,2023,126,27,
4206398506801070,11,2023,41,5,
4206398824549590,2,2023,41,12,
101006123407668,9,2023,29,8,
4306319106737400,4,2023,75,16,
4306319363241280,7,2023,97,4,
4102512136856410,2,2023,129,25,
102002623559283,11,2023,16,2,
4102512239797410,8,2023,204,23,
101006336685398,9,2023,108,1,
4102512909129100,7,2023,56,20,
4208729723393890,10,2023,11,19,
101006851072095,2,2023,66,20,
102002322775335,8,2023,79,23,
4102512907716270,4,2023,70,5,
2602002275701150,5,2023,73,25,
2602002774309310,6,2023,162,11,
2602002347753650,2,2023,152,15,
4102512582525070,1,2023,176,3,
4102623758084770,4,2023,101,15,
102002334400578,9,2023,55,7,
4102512407946150,3,2023,94,27,
2503088794093980,7,2023,39,1,
2503088263234890,3,2023,147,27,
2503088310906760,9,2023,182,18,
2503088867559210,7,2023,162,7,
102002267470591,10,2023,86,4,
101006757184869,8,2023,101,0,
4102512817065880,7,2023,76,3,
2405071204077950,8,2023,94,20,
2405071547287580,12,2023,199,16,
2405071756303080,12,2023,144,7,
101001527058055,6,2023,22,10,
101001111665693,11,2023,185,0,
101006864238219,9,2023,149,18,
4102623861690980,12,2023,172,3,
2302042647160520,12,2023,93,3,
2302042994463360,6,2023,182,13,
2302042831995830,3,2023,125,17,
4102512479277200,8,2023,142,27,
102002992345858,5,2023,119,17,
101001863375072,8,2023,174,13,
4102623488836200,10,2023,191,21,
1920729318357630,6,2023,48,22,
1920729169240200,5,2023,129,3,
1920729267695400,6,2023,183,2,
1920729841352500,5,2023,141,28,
101001888998007,5,2023,126,20,
102002378405429,6,2023,37,6,
1613610894229130,3,2023,102,28,
1613610511904120,7,2023,3,19,
1613610309152870,10,2023,23,13,
4102512965936640,5,2023,152,18,
4102512303474410,8,2023,27,0,
101006935640796,11,2023,2,8,
4102623153431790,6,2023,7,0,
101006936009736,11,2023,84,0,
101001674724762,7,2023,132,0,
101006654833760,3,2023,170,0,
4102512444219370,10,2023,84,0,
101001388529680,6,2023,45,0,
101001229855552,12,2023,129,0,
101006897501469,8,2023,188,0,
101001869798390,7,2023,130,0,
4003458352429040,5,2023,101,0,
101001542942942,12,2023,120,0,
4102512107561680,12,2023,40,0,
4102512550932740,10,2023,77,0,
4201789225361730,10,2023,108,0,
4201789619648970,3,2023,54,0,
4206398499271100,4,2023,147,0,
4206398826830320,2,2023,11,0,
4206398506801070,1,2023,12,0,
4206398824549590,10,2023,40,0,
101006123407668,4,2023,140,0,
4306319106737400,4,2023,184,0,
4306319363241280,3,2023,78,0,
4102512136856410,11,2023,117,0,
102002623559283,9,2023,27,0,
4102512239797410,6,2023,36,0,
101006336685398,2,2023,188,0,
4102512909129100,9,2023,82,0,
4208729723393890,12,2023,29,0,
101006851072095,12,2023,2,0,
102002322775335,1,2023,44,0,
4102512907716270,5,2023,118,0,
2602002275701150,7,2023,179,0,
2602002774309310,2,2023,122,0,
2602002347753650,11,2023,193,0,
4102512582525070,6,2023,173,0,
4102623758084770,5,2023,142,0,
102002334400578,7,2023,175,0,
4102512407946150,6,2023,190,0,
2503088794093980,11,2023,129,0,
2503088263234890,4,2023,92,0,
2503088310906760,10,2023,100,0,
2503088867559210,1,2023,83,0,
102002267470591,11,2023,112,0,
101006757184869,12,2023,166,0,
4102512817065880,4,2023,205,0,
2405071204077950,3,2023,84,0,
2405071547287580,7,2023,176,0,
2405071756303080,10,2023,114,0,
101001527058055,8,2023,160,0,
101001111665693,3,2023,30,0,
101006864238219,9,2023,176,0,
4102623861690980,9,2023,114,0,
2302042647160520,2,2023,8,0,
2302042994463360,2,2023,55,0,
2302042831995830,10,2023,104,0,
4102512479277200,5,2023,46,0,
102002992345858,12,2023,145,0,
101001863375072,2,2023,38,0,
4102623488836200,8,2023,42,0,
1920729318357630,9,2023,110,0,
1920729169240200,9,2023,108,0,
1920729267695400,12,2023,67,0,
1920729841352500,6,2023,12,0,
101001888998007,1,2023,21,0,
102002378405429,12,2023,75,0,
1613610894229130,9,2023,59,0,
1613610511904120,12,2023,112,0,
1613610309152870,5,2023,15,0,
4102512965936640,2,2023,15,0,
4102512303474410,10,2023,4,0,
101006935640796,2,2023,29,0,
4102623153431790,8,2023,108,0,
101006936009736,11,2023,108,0,
101001674724762,5,2023,181,0,
101006654833760,7,2023,48,0,
4102512444219370,9,2023,144,0,
101001388529680,5,2023,188,0,
101001229855552,6,2023,123,0,
101006897501469,11,2023,207,0,
101001869798390,12,2023,163,0,
4003458352429040,6,2023,0,0,
101001542942942,3,2023,140,0,
4102512107561680,1,2023,26,0,
4102512550932740,7,2023,15,0,
4201789225361730,3,2023,195,0,
4201789619648970,2,2023,18,0,
4206398499271100,5,2023,86,0,
4206398826830320,1,2023,170,0,
4206398506801070,4,2023,207,0,
4206398824549590,2,2023,54,0,
101006123407668,1,2023,50,0,
4306319106737400,5,2023,7,0,
4306319363241280,1,2023,9,0,
4102512136856410,1,2023,16,0,
102002623559283,9,2023,175,0,
4102512239797410,8,2023,37,0,
101006336685398,8,2023,175,0,
4102512909129100,1,2023,6,0,
4208729723393890,11,2023,134,0,
101006851072095,5,2023,128,0,
102002322775335,10,2023,205,0,
4102512907716270,12,2023,111,0,
2602002275701150,3,2023,52,0,
2602002774309310,6,2023,79,0,
2602002347753650,10,2023,71,0,
4102512582525070,9,2023,161,0,
4102623758084770,5,2023,149,0,
102002334400578,9,2023,84,0,
4102512407946150,3,2023,44,0,
2503088794093980,11,2023,134,0,
2503088263234890,3,2023,99,0,
2503088310906760,6,2023,23,0,
2503088867559210,4,2023,121,0,
102002267470591,7,2023,120,0,
101006757184869,1,2023,54,0,
4102512817065880,8,2023,24,0,
2405071204077950,7,2023,122,0,
2405071547287580,12,2023,207,0,
2405071756303080,8,2023,104,0,
101001527058055,6,2023,200,0,
101001111665693,11,2023,175,0,
101006864238219,2,2023,48,0,
4102623861690980,11,2023,49,0,
2302042647160520,11,2023,48,0,
2302042994463360,2,2023,23,0,
2302042831995830,11,2023,124,0,
4102512479277200,10,2023,24,0,
102002992345858,6,2023,177,0,
101001863375072,11,2023,82,0,
4102623488836200,8,2023,115,0,
1920729318357630,4,2023,118,0,
1920729169240200,4,2023,118,0,
1920729267695400,7,2023,11,0,
1920729841352500,2,2023,135,0,
101001888998007,5,2023,165,0,
102002378405429,7,2023,35,0,
1613610894229130,2,2023,168,0,
1613610511904120,1,2023,66,0,
1613610309152870,10,2023,76,0,
4102512965936640,7,2023,42,0,
4102512303474410,7,2023,84,0,
101006935640796,2,2023,72,0,
4102623153431790,4,2023,84,0,
101006936009736,12,2023,38,0,
101001674724762,4,2023,89,0,
101006654833760,5,2023,100,0,
4102512444219370,10,2023,6,0,
101001388529680,1,2023,173,0,
101001229855552,12,2023,32,0,
101006897501469,6,2023,113,0,
101001869798390,5,2023,24,0,
4003458352429040,2,2023,33,0,
101001542942942,9,2023,202,0,
4102512107561680,6,2023,113,0,
4102512550932740,11,2023,34,0,
4201789225361730,6,2023,56,0,
4201789619648970,12,2023,133,0,
4206398499271100,11,2023,192,0,
4206398826830320,8,2023,132,0,
4206398506801070,3,2023,172,0,
4206398824549590,2,2023,207,0,
101006123407668,7,2023,147,0,
4306319106737400,4,2023,26,0,
4306319363241280,3,2023,132,0,
4102512136856410,1,2023,101,0,
102002623559283,4,2023,186,0,
4102512239797410,6,2023,204,0,
101006336685398,2,2023,27,0,
4102512909129100,1,2023,41,0,
4208729723393890,10,2023,113,0,
101006851072095,9,2023,33,0,
102002322775335,12,2023,144,0,
4102512907716270,2,2023,192,0,
2602002275701150,8,2023,135,0,
2602002774309310,4,2023,21,0,
2602002347753650,7,2023,70,0,
4102512582525070,12,2023,210,0,
4102623758084770,12,2023,210,0,
102002334400578,10,2023,97,0,
4102512407946150,10,2023,161,0,
2503088794093980,12,2023,158,0,
2503088263234890,1,2023,132,0,
2503088310906760,9,2023,180,0,
2503088867559210,10,2023,68,0,
102002267470591,4,2023,20,0,
101006757184869,5,2023,185,0,
4102512817065880,6,2023,204,0,
2405071204077950,2,2023,209,0,
2405071547287580,4,2023,93,0,
2405071756303080,6,2023,153,0,
101001527058055,8,2023,55,0,
101001111665693,7,2023,92,0,
101006864238219,12,2023,210,0,
4102623861690980,4,2023,150,0,
2302042647160520,10,2023,192,0,
2302042994463360,10,2023,53,0,
2302042831995830,8,2023,85,0,
4102512479277200,3,2023,138,0,
102002992345858,12,2023,5,0,
101001863375072,10,2023,210,0,
4102623488836200,3,2023,193,0,
1920729318357630,10,2023,181,0,
1920729169240200,2,2023,10,0,
1920729267695400,4,2023,169,0,
1920729841352500,9,2023,47,0,
101001888998007,1,2023,75,0,
102002378405429,4,2023,155,0,
1613610894229130,5,2023,60,0,
1613610511904120,11,2023,179,0,
1613610309152870,12,2023,202,0,
4102512965936640,4,2023,55,0,
4102512303474410,7,2023,103,0,
101006935640796,3,2023,43,0,
4102623153431790,2,2023,192,0,
101006936009736,12,2023,5,0,
101001674724762,2,2023,43,0,
101006654833760,1,2023,154,0,
4102512444219370,2,2023,105,0,
101001388529680,9,2023,187,0,
101001229855552,4,2023,98,0,
101006897501469,12,2023,28,0,
101001869798390,4,2023,132,0,
4003458352429040,5,2023,132,0,
101001542942942,3,2023,107,0,
4102512107561680,10,2023,17,0,
4102512550932740,7,2023,15,0,
4201789225361730,12,2023,75,0,
4201789619648970,9,2023,138,0,
4206398499271100,3,2023,120,0,
4206398826830320,11,2023,5,0,
4206398506801070,12,2023,164,0,
4206398824549590,9,2023,183,0,
101006123407668,2,2023,119,0,
4306319106737400,6,2023,95,0,
4306319363241280,5,2023,0,0,
4102512136856410,11,2023,37,0,
102002623559283,6,2023,61,0,
4102512239797410,6,2023,124,0,
101006336685398,11,2023,90,0,
4102512909129100,8,2023,127,0,
4208729723393890,10,2023,123,0,
101006851072095,1,2023,205,0,
102002322775335,12,2023,151,0,
4102512907716270,10,2023,32,0,
2602002275701150,11,2023,141,0,
2602002774309310,4,2023,122,0,
2602002347753650,12,2023,210,0,
4102512582525070,7,2023,17,0,
4102623758084770,2,2023,19,0,
102002334400578,6,2023,55,0,
4102512407946150,10,2023,156,0,
2503088794093980,8,2023,28,0,
2503088263234890,3,2023,85,0,
2503088310906760,6,2023,58,0,
2503088867559210,7,2023,22,0,
102002267470591,8,2023,205,0,
101006757184869,7,2023,190,0,
4102512817065880,1,2023,155,0,
2405071204077950,11,2023,75,0,
2405071547287580,11,2023,180,0,
2405071756303080,11,2023,155,0,
101001527058055,2,2023,65,0,
101001111665693,7,2023,18,0,
101006864238219,4,2023,179,0,
4102623861690980,8,2023,198,0,
2302042647160520,9,2023,98,0,
2302042994463360,12,2023,42,0,
2302042831995830,12,2023,96,0,
4102512479277200,9,2023,186,0,
102002992345858,11,2023,139,0,
101001863375072,10,2023,64,0,
4102623488836200,8,2023,156,0,
1920729318357630,11,2023,120,0,
1920729169240200,10,2023,55,0,
1920729267695400,1,2023,157,0,
1920729841352500,1,2023,58,0,
101001888998007,2,2023,56,0,
102002378405429,8,2023,2,0,
1613610894229130,10,2023,200,0,
1613610511904120,3,2023,187,0,
1613610309152870,11,2023,22,0,
4102512965936640,1,2023,82,0,
4102512303474410,1,2023,56,0,
101006935640796,11,2023,101,0,
4102623153431790,9,2023,38,0,
101006936009736,12,2023,48,0,
101001674724762,10,2023,181,0,
101006654833760,4,2023,162,0,
4102512444219370,1,2023,141,0,
101001388529680,2,2023,98,0,
101001229855552,6,2023,134,0,
101006897501469,10,2023,137,0,
101001869798390,6,2023,204,0,
4003458352429040,6,2023,148,0,
101001542942942,6,2023,161,0,
4102512107561680,12,2023,207,0,
4102512550932740,6,2023,20,0,
4201789225361730,8,2023,36,0,
4201789619648970,4,2023,63,0,
4206398499271100,5,2023,158,0,
4206398826830320,8,2023,48,14,
4206398506801070,8,2023,162,23,
4206398824549590,1,2023,16,1,
101006123407668,12,2023,27,15,
4306319106737400,10,2023,99,20,
4306319363241280,6,2023,126,17,
4102512136856410,3,2023,102,10,
102002623559283,11,2023,114,20,
4102512239797410,4,2023,169,1,
101006336685398,9,2023,132,23,
4102512909129100,12,2023,12,27,
4208729723393890,10,2023,198,13,
101006851072095,11,2023,24,17,
102002322775335,12,2023,77,20,
4102512907716270,1,2023,171,4,
2602002275701150,12,2023,48,12,
2602002774309310,10,2023,157,8,
2602002347753650,9,2023,30,0,
4102512582525070,12,2023,153,27,
4102623758084770,9,2023,190,10,
102002334400578,4,2023,175,6,
4102512407946150,8,2023,12,2,
2503088794093980,1,2023,4,17,
2503088263234890,10,2023,197,8,
2503088310906760,11,2023,112,28,
2503088867559210,12,2023,153,0,
102002267470591,3,2023,52,3,
101006757184869,6,2023,188,21,
4102512817065880,4,2023,135,22,
2405071204077950,1,2023,166,4,
2405071547287580,4,2023,114,1,
2405071756303080,3,2023,90,4,
101001527058055,4,2023,29,18,
101001111665693,6,2023,93,11,
101006864238219,6,2023,132,15,
4102623861690980,12,2023,190,6,
2302042647160520,8,2023,204,16,
2302042994463360,8,2023,181,28,
2302042831995830,2,2023,6,21,
4102512479277200,9,2023,154,25,
102002992345858,4,2023,40,2,
101001863375072,10,2023,105,20,
4102623488836200,4,2023,168,15,
1920729318357630,8,2023,112,5,
1920729169240200,2,2023,6,0,
1920729267695400,9,2023,187,20,
1920729841352500,5,2023,25,8,
101001888998007,4,2023,76,23,
102002378405429,10,2023,171,18,
1613610894229130,5,2023,10,11,
1613610511904120,5,2023,58,21,
1613610309152870,10,2023,71,28,
4102512965936640,5,2023,80,23,
4102512303474410,9,2023,4,15,
101006935640796,4,2023,194,13,
4102623153431790,3,2023,88,4,
101006936009736,5,2023,169,22,
101001674724762,9,2023,187,7,
101006654833760,11,2023,81,21,
4102512444219370,7,2023,7,24,
101001388529680,6,2023,74,14,
101001229855552,8,2023,201,21,
101006897501469,7,2023,80,23,
101001869798390,1,2023,53,7,
4003458352429040,2,2023,112,16,
101001542942942,8,2023,94,12,
4102512107561680,10,2023,55,4,
4102512550932740,5,2023,144,0,
4201789225361730,11,2023,88,4,
4201789619648970,10,2023,108,18,
4206398499271100,7,2023,175,9,
4206398826830320,11,2023,80,28,
4206398506801070,12,2023,47,8,
4206398824549590,11,2023,74,21,
101006123407668,9,2023,49,15,
4306319106737400,10,2023,109,1,
4306319363241280,9,2023,32,4,
4102512136856410,1,2023,205,22,
102002623559283,8,2023,77,22,
4102512239797410,7,2023,50,2,
101006336685398,7,2023,143,8,
4102512909129100,12,2023,77,4,
4208729723393890,1,2023,111,22,
101006851072095,2,2023,185,23,
102002322775335,9,2023,27,23,
4102512907716270,1,2023,77,0,
2602002275701150,2,2023,164,26,
2602002774309310,11,2023,176,8,
2602002347753650,2,2023,42,12,
4102512582525070,1,2023,48,5,
4102623758084770,11,2023,38,12,
102002334400578,2,2023,23,10,
4102512407946150,1,2023,136,26,
2503088794093980,11,2023,76,17,
2503088263234890,9,2023,126,5,
2503088310906760,1,2023,107,6,
2503088867559210,7,2023,34,1,
102002267470591,2,2023,63,18,
101006757184869,3,2023,208,18,
4102512817065880,5,2023,185,18,
2405071204077950,4,2023,148,10,
2405071547287580,1,2023,178,23,
2405071756303080,2,2023,197,21,
101001527058055,5,2023,108,26,
101001111665693,4,2023,202,21,
101006864238219,1,2023,144,25,
4102623861690980,9,2023,207,23,
2302042647160520,3,2023,176,20,
2302042994463360,2,2023,54,25,
2302042831995830,11,2023,136,10,
4102512479277200,6,2023,166,19,
102002992345858,8,2023,175,11,
101001863375072,5,2023,42,18,
4102623488836200,6,2023,195,26,
1920729318357630,5,2023,86,12,
1920729169240200,7,2023,56,16,
1920729267695400,11,2023,156,6,
1920729841352500,9,2023,80,2,
101001888998007,1,2023,70,8,
102002378405429,5,2023,142,25,
1613610894229130,1,2023,75,7,
1613610511904120,11,2023,46,23,
